1922	19080000GCR11	COMMON - FLUSHING WATER AND RESIDUES REMOVAL EQUIPMENT (2)	19080000GCR	OPERATING	0	UJTA
1923	19080000GCR11AA001	COMMON -  BOTTOM VALVE A	19080000GCR11	OPERATING	0	UJTA
1924	19080000GCR11AA051	COMMON - NORMALLY OPEN MANUAL BUTTERFLY VALVE ON DISCHARGE PIPE  WASTE WATER PUMP A	19080000GCR11	OPERATING	0	UJTA
1925	19080000GCR11AA201	COMMON - CHECK VALVE ON DISCHARGE PIPE  WASTE WATER PUMP A	19080000GCR11	OPERATING	0	UJTA
1926	19080000GCR11AP001	COMMON - WASTE WATER PUMP A	19080000GCR11	OPERATING	0	UJTA
1928	19080000GCR11BR002	COMMON - DISCHARGE PIPE A WASTE WATER POOL	19080000GCR11	OPERATING	0	UJTA
1929	19080000GCR11BR011	COMMON - SUCTION PIPE  WASTE WATER PUMP A	19080000GCR11	OPERATING	0	UJTA
1930	19080000GCR11BR012	COMMON - DISCHARGE PIPE  WASTE WATER PUMP A	19080000GCR11	OPERATING	0	UJTA
1931	19080000GCR11CP551	COMMON -NO.1 WASTE WATER PUMP OUTLET PRESSURE	19080000GCR11	OPERATING	0	UJTA
1932	19080000GCR12	COMMON - FLUSHING WATER AND RESIDUES REMOVAL EQUIPMENT (3) WASTE WATER PUMP B SYSTEM	19080000GCR	OPERATING	0	UJTA
1933	19080000GCR12AA001	COMMON - BOTTOM VALVE B	19080000GCR12	OPERATING	0	UJTA
1934	19080000GCR12AA051	COMMON -.NORMALLY OPEN MANUAL BUTTERFLY VALVE ON DISCHARGE PIPE  WASTE WATER PUMP B	19080000GCR12	OPERATING	0	UJTA
1935	19080000GCR12AA201	COMMON - CHECK VALVE ON DISCHARGE PIPE  WASTE WATER PUMP B	19080000GCR12	OPERATING	0	UJTA
1936	19080000GCR12AP001	COMMON - WASTE WATER PUMP B	19080000GCR12	OPERATING	0	UJTA
1937	19080000GCR12BR001	COMMON - SUCTION PIPE B WASTE WATER POOL	19080000GCR12	OPERATING	0	UJTA
1938	19080000GCR12BR002	COMMON - DISCHARGE PIPE A WASTE WATER POOL	19080000GCR12	OPERATING	0	UJTA
1939	19080000GCR12BR011	COMMON - SUCTION PIPE  WASTE WATER PUMP B	19080000GCR12	OPERATING	0	UJTA
1940	19080000GCR12BR012	COMMON - DISCHARGE PIPE  WASTE WATER PUMP B	19080000GCR12	OPERATING	0	UJTA
1941	19080000GCR12CP551	COMMON - NO.2 WASTE WATER PUMP OUTLET PRESSURE	19080000GCR12	OPERATING	0	UJTA
1942	19080000GCW	COMMON - ACID STORAGE TANK SYSTEM	19080000GC	OPERATING	0	UJTA
1943	19080000GCW11	COMMON - ACID STORAGE TANK SYSTEM 1	19080000GCW	OPERATING	0	UJTA
1944	19080000GCW11BB001	COMMON -  ACID STORAGE TANK NO.1	19080000GCW11	OPERATING	0	UJTA
1945	19080000GCW12	COMMON - ACID STORAGE TANK SYSTEM 2	19080000GCW	OPERATING	0	UJTA
1946	19080000GCW12BB001	COMMON - ACID STORAGE TANK NO.2	19080000GCW12	OPERATING	0	UJTA
1947	19080000GCW21	COMMON - ACID STORAGE TANK SYSTEM 3	19080000GCW	OPERATING	0	UJTA
1948	19080000GCW21BB001	COMMON - CAUSTIC STORAGE TANK NO.1	19080000GCW21	OPERATING	0	UJTA
1949	19080000GCW22	COMMON - ACID STORAGE TANK SYSTEM 4	19080000GCW	OPERATING	0	UJTA
1950	19080000GCW22BB001	COMMON - CAUSTIC STORAGE TANK NO.2	19080000GCW22	OPERATING	0	UJTA
1951	19080000GCY	COMMON - CONTROL AND PROTECTION EQUIPMENT	19080000GC	OPERATING	0	UJTA
1952	19080000GCY11	COMMON - CATION BED A/B SOLENOID VALVES CABINET	19080000GCY	OPERATING	0	UJTA
1953	19080000GCY21	COMMON - ANION BED A/B SOLENOID VALVES CABINET	19080000GCY	OPERATING	0	UJTA
1954	19080000GCY31	COMMON - MIXED BED A/B SOLENOID VALVES CABINET	19080000GCY	OPERATING	0	UJTA
1955	19080000GD	COMMON - REVERSE OSMOSIS SYSTEM	19080000G	OPERATING	0	UJTA
1956	19080000GDB	COMMON - FILTERING, MECHANICAL CLEANING SYSTEM	19080000GD	OPERATING	0	UJTA
1957	19080000GDF	COMMON - ION EXCHANGE, REVERSE OSMOSIS SYSTEM	19080000GD	OPERATING	0	UJTA
1958	19080000GDF00	COMMON - FRESH WATER PUMP SYSTEM (1)	19080000GDF	OPERATING	0	UJTA
1959	19080000GDF00AA701	COMMON - MANUAL BALL  VALVE DRAIN SECOND FRESH  WATER  TO DEMINERALIZED WATER SYSTEM	19080000GDF00	OPERATING	0	UJTA
1960	19080000GDF11	COMMON - FRESH WATER PUMP SYSTEM (2)	19080000GDF	OPERATING	0	UJTA
1961	19080000GDF11AA001	COMMON - MANUAL BALL VALVE SUCTION SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1962	19080000GDF11AA003	COMMON - MANUAL BALL VALVE  DISCHARGE SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1963	19080000GDF11AA201	COMMON - CHECK VALVE DISCHARGE SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1964	19080000GDF11AA701	COMMON - BLOCK  VALVE FOR DISCHARGE PRESSURE INDICATOR SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1965	19080000GDF11AP001	COMMON - SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1966	19080000GDF11CP501	COMMON - PRESSURE LOCAL INDICATOR SECOND FRESH  WATER  PUMP 1A BOILER MAKE UP WATER	19080000GDF11	OPERATING	0	UJTA
1967	19080000GDF12	COMMON - FRESH WATER PUMP SYSTEM (3)	19080000GDF	OPERATING	0	UJTA
1968	19080000GDF12AA001	COMMON - MANUAL BALL VALVE SUCTION SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1969	19080000GDF12AA003	COMMON - MANUAL BALL VALVE  DISCHARGE SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1970	19080000GDF12AA201	COMMON - CHECK VALVE DISCHARGE SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1971	19080000GDF12AA701	COMMON - BLOCK  VALVE FOR DISCHARGE PRESSURE INDICATOR SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1972	19080000GDF12AP001	COMMON - SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1973	19080000GDF12CP501	COMMON - PRESSURE INDICATOR SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF12	OPERATING	0	UJTA
1974	19080000GDF13	COMMON - FRESH WATER PUMP SYSTEM (4)	19080000GDF	OPERATING	0	UJTA
1975	19080000GDF13AA001	COMMON - MANUAL BALL VALVE SUCTION SECOND FRESH  WATER  PUMP 1C BOILER MAKE UP WATER	19080000GDF13	OPERATING	0	UJTA
1976	19080000GDF13AP001	COMMON - BLOCK  VALVE FOR DISCHARGE PRESSURE INDICATOR SECOND FRESH  WATER  PUMP 1B BOILER MAKE UP WATER	19080000GDF13	OPERATING	0	UJTA
1977	19080000GDG	COMMON - EVAPORATION SYSTEM	19080000GD	OPERATING	0	UJTA
1978	19080000GDG00	COMMON - EVAPORATION EQUIPMENT (1)	19080000GDG	OPERATING	0	UJTA
1979	19080000GDG00AA001	COMMON - MANUAL BALL VALVE NORMALI OPEN INLET SECOND STAGE FRESH WATER PUMP (START UP BOILER WATER )	19080000GDG00	OPERATING	0	UJTA
1980	19080000GDG00AA003	COMMON - MANUAL BALL  VALVE  DISCHARGE  SECOND STAGE FRESH WATER PUMP (START UP BOILER WATER )	19080000GDG00	OPERATING	0	UJTA
1981	19080000GDG00AA201	COMMON - CHECK VALVE DISCHARGE SECOND STAGE FRESH WATER PUMP (START UP BOILER WATER )	19080000GDG00	OPERATING	0	UJTA
1982	19080000GDG00AA701	COMMON - BLOCK  VALVE FOR DISCHARGE PRESSURE INDICATOR SECOND STAGE FRESH WATER PUMP	19080000GDG00	OPERATING	0	UJTA
1983	19080000GDG00AA702	COMMON - MANUAL BALL VALVE NORMALI OPEN FOR PRESSURE INDICATOR	19080000GDG00	OPERATING	0	UJTA
1984	19080000GDG00AA703	COMMON - BALL  VALVE DRAIN NORMALI CLOSE FOR DISCHARGE PRESSURE INDICATOR SECOND STAGE FRESH WATER PUMP	19080000GDG00	OPERATING	0	UJTA
1985	19080000GDG00AP001	COMMON - SECOND STAGE FRESH WATER PUMP (START UP BOILER WATER )	19080000GDG00	OPERATING	0	UJTA
1986	19080000GDG00CF101	COMMON - CONTROL FLOW INDICATOR SECOND FRESH  WATER TO  DEMINERALIZED WATER SYSTEM	19080000GDG00	OPERATING	0	UJTA
1987	19080000GDG00SD001	START UP BOILER - AUTOMATIC FIRE DETECTION SYSTEM NO. 1 (A)	19080000GDG00	OPERATING	0	UJTA
1988	19080000GDG00SD001CT41	START UP BOILER - AUTOMATIC FIRE DETECTION SYSTEM NO. 1 - LINEAR HEAT DETECTOR - CABLING (A)	19080000GDG00SD001	OPERATING	0	UJTA
1989	19080000GDG00SD001CT42	START UP BOILER - AUTOMATIC FIRE DETECTION SYSTEM NO. 1 - LINEAR HEAT DETECTOR - SENSOR (A)	19080000GDG00SD001	OPERATING	0	UJTA
1990	19080000GDG00SD001CU21	START UP BOILER - AUTOMATIC FIRE DETECTION SYSTEM NO. 2 - PHOTOELECTRIC LIGHT-SCATERING SMOKE DETECTOR - CABLING (A)	19080000GDG00SD001	OPERATING	0	UJTA
1991	19080000GDG00SD001CU22	START UP BOILER - AUTOMATIC FIRE DETECTION SYSTEM NO. 2 - PHOTOELECTRIC LIGHT-SCATERING SMOKE DETECTOR - SENSOR (A)	19080000GDG00SD001	OPERATING	0	UJTA
1992	19080000GDG00SG001	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 (A)	19080000GDG00	OPERATING	0	UJTA
1993	19080000GDG00SG001GE01	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - MANUAL VALVE (A)	19080000GDG00SG001	OPERATING	0	UJTA
1994	19080000GDG00SG001GE02	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - ACV (A)	19080000GDG00SG001	OPERATING	0	UJTA
2167	19080000GNN22AA011	COMMON  -REDUCER ACID DOSING EQUIPMENT 2	19080000GNN22	OPERATING	0	UJTA
1995	19080000GDG00SG001GE03	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - WATER GONG (A)	19080000GDG00SG001	OPERATING	0	UJTA
1996	19080000GDG00SG001GE04	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - HORN STROBE (A)	19080000GDG00SG001	OPERATING	0	UJTA
1997	19080000GDG00SG001GE08	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - PRESSURE GAUGE (A)	19080000GDG00SG001	OPERATING	0	UJTA
1998	19080000GDG00SG001GE09	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - FILTER (A)	19080000GDG00SG001	OPERATING	0	UJTA
1999	19080000GDG00SG001GE10	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - PIPING (A)	19080000GDG00SG001	OPERATING	0	UJTA
2000	19080000GDG00SG001GE11	START UP BOILER - AUTOMATIC FIRE PROTECTION SYSTEM NO. 1 - WET WATER SYSTEM - SPRINKLER (A)	19080000GDG00SG001	OPERATING	0	UJTA
2001	19080000GDN	COMMON - PNEUMATIC RUBBER LINED BUTTERFLY VALVE FOR CHEMICALS SUPPLY SYSTEM	19080000GD	OPERATING	0	UJTA
2002	19080000GDN30	COMMON - PLATE CLARIFICATION BASIN	19080000GDN	OPERATING	0	UJTA
2003	19080000GDN30AA002	COMMON - BUTTERFLY VALVE B ON OUTLET INCLINE PLATE CLARIFICATION BASIN	19080000GDN30	OPERATING	0	UJTA
2005	19080000GFC	COMMON - CATION BED SYSTEM (1)	19080000GF	OPERATING	0	UJTA
2006	19080000GFC11	COMMON - CATION BED SYSTEM (1) PIPE CATION BED A SYSTEM	19080000GFC	OPERATING	0	UJTA
2007	19080000GFC11AA501	COMMON - RELIEF VALVE ON SAFETY PIPE CATION BED A	19080000GFC11	OPERATING	0	UJTA
2008	19080000GFC11BR201	COMMON - DRAIN PIPE INLET DEMIN WATER UPPER TO CATION BED A	19080000GFC11	OPERATING	0	UJTA
2009	19080000GFC11BR202	COMMON - SAFETY PIPE CATION BED A	19080000GFC11	OPERATING	0	UJTA
2010	19080000GFC12	COMMON - CATION BED SYSTEM (2) PIPE CATION BED B SYSTEM	19080000GFC	OPERATING	0	UJTA
2011	19080000GFC12AA501	COMMON - RELIEF VALVE ON SAFETY PIPE CATION BED B	19080000GFC12	OPERATING	0	UJTA
2012	19080000GFC12BR201	COMMON - DRAIN PIPE INLET DEMIN WATER UPPER TO CATION BED B	19080000GFC12	OPERATING	0	UJTA
2013	19080000GFC12BR202	COMMON - SAFETY PIPE CATION BED B	19080000GFC12	OPERATING	0	UJTA
2014	19080000GFC21	COMMON - CATION BED SYSTEM (3) PIPE ANION BED A SYSTEM	19080000GFC	OPERATING	0	UJTA
2015	19080000GFC21AA501	COMMON - RELIEF VALVE ON SAFETY PIPE ANION BED A	19080000GFC21	OPERATING	0	UJTA
2016	19080000GFC21AT001	COMMON - ANION BED A	19080000GFC21	OPERATING	0	UJTA
2017	19080000GFC21BR201	COMMON - DRAIN PIPE INLET DEMIN WATER UPPER TO ANION BED A	19080000GFC21	OPERATING	0	UJTA
2018	19080000GFC21BR202	COMMON - SAFETY PIPE ANION BED A	19080000GFC21	OPERATING	0	UJTA
2019	19080000GFC22	COMMON - CATION BED SYSTEM (4) PIPE ANION BED B SYSTEM	19080000GFC	OPERATING	0	UJTA
2020	19080000GFC22AA501	COMMON - RELIEF VALVE ON SAFETY PIPE ANION BED B	19080000GFC22	OPERATING	0	UJTA
2021	19080000GFC22AT001	COMMON - ANION BED B	19080000GFC22	OPERATING	0	UJTA
2022	19080000GFC22BR201	COMMON - DRAIN PIPE INLET DEMIN WATER UPPER TO ANION BED B	19080000GFC22	OPERATING	0	UJTA
2023	19080000GFC22BR202	COMMON - SAFETY PIPE ANION BED B	19080000GFC22	OPERATING	0	UJTA
2024	19080000GFC31	COMMON - CATION BED SYSTEM (5) MIXED BED A SYSTEM	19080000GFC	OPERATING	0	UJTA
2025	19080000GFC31AA001	COMMON - PNEUMATIC DIAPHRAGMA VALVE INLET MIXED BED A	19080000GFC31	OPERATING	0	UJTA
2026	19080000GFC31AA051	COMMON - MANUAL RUBBER-LINED DIAPHRAGM VALVE INLET PIPE MIXED BED A	19080000GFC31	OPERATING	0	UJTA
2027	19080000GFC31AA052	COMMON - MANUAL RUBBER-LINED DIAPHRAGM VALVE INLET PIPE RESIN TRAP A	19080000GFC31	OPERATING	0	UJTA
2028	19080000GFC31AA054	COMMON - MANUAL RUBBER-LINED DIAPHRAGM VALVE OUTLET PIPE RESIN TRAP A	19080000GFC31	OPERATING	0	UJTA
2029	19080000GFC31AT001	COMMON -MIXED BED A	19080000GFC31	OPERATING	0	UJTA
2030	19080000GFC31AT002	COMMON - RESIN TRAP A	19080000GFC31	OPERATING	0	UJTA
2031	19080000GFC31BR011	COMMON - INLET PIPE MIXED BED A	19080000GFC31	OPERATING	0	UJTA
2032	19080000GFC31BR012	COMMON - INLET PIPE DEMIN WATER TO MIXED BED A	19080000GFC31	OPERATING	0	UJTA
2033	19080000GFC32	COMMON - CATION BED SYSTEM (6) MIXED BED B SYSTEM	19080000GFC	OPERATING	0	UJTA
2034	19080000GFC32AA001	COMMON - PNEUMATIC DIAPHRAGMA VALVE INLET MIXED BED B	19080000GFC32	OPERATING	0	UJTA
2035	19080000GFC32AA051	COMMON - MANUAL RUBBER-LINED DIAPHRAGM VALVE INLET PIPE MIXED BED B	19080000GFC32	OPERATING	0	UJTA
2036	19080000GFC32AA052	COMMON -MANUAL RUBBER-LINED DIAPHRAGM VALVE INLET PIPE RESIN TRAP B	19080000GFC32	OPERATING	0	UJTA
2037	19080000GFC32AA054	COMMON - MANUAL RUBBER-LINED DIAPHRAGM VALVE OUTLET PIPE RESIN TRAP B	19080000GFC32	OPERATING	0	UJTA
2038	19080000GFC32AT001	COMMON - MIXED BED B	19080000GFC32	OPERATING	0	UJTA
2039	19080000GFC32AT002	COMMON - RESIN TRAP B	19080000GFC32	OPERATING	0	UJTA
2040	19080000GFC32BR011	COMMON - INLET PIPE MIXED BED B	19080000GFC32	OPERATING	0	UJTA
2041	19080000GFC32BR012	COMMON - INLET PIPE DEMIN WATER TO MIXED BED B	19080000GFC32	OPERATING	0	UJTA
2042	19080000GH	COMMON - DISTRIBUTION SYSTEM (NOT DRINKING WATER)	19080000	OPERATING	0	UJTA
2043	19080000GHD	COMMON - DISTRIBUTION SYSTEM AFTER TREATMENT	19080000GH	OPERATING	0	UJTA
2044	19080000GHD11AP001	COMMON - INDUSTRIAL FEED PUMP NO. 01	19080000GHD	OPERATING	0	UJTA
2045	19080000GHD12AP001	COMMON - INDUSTRIAL FEED PUMP NO. 02	19080000GHD	OPERATING	0	UJTA
2046	19080000GHD13AP001	COMMON - INDUSTRIAL FEED PUMP NO. 03	19080000GHD	OPERATING	0	UJTA
2047	19080000GM	COMMON - WATER SUPPLY AND DISPOSAL - PROCESS DRAINAGE SYSTEM	19080000G	OPERATING	0	UJTA
2048	19080000GMM01	COMMON - PROCESS DRAINAGE SYSTEM NO 1	19080000GM	OPERATING	0	UJTA
2049	19080000GMM01AP001	SUMP PIT PUMP A ON DRAINAGE CONDENSER PIT UNIT 1	19080000GMM01	OPERATING	0	UJTA
2050	19080000GMM01AP002	SUMP PIT PUMP B ON DRAINAGE CONDENSER PIT UNIT 1	19080000GMM01	OPERATING	0	UJTA
2051	19080000GN	COMMON -  PLANT DRAINS STREATMENT SYSTEM (WASTE WATER TREATMENT)	19080000G	OPERATING	0	UJTA
2052	19080000GNB	COMMON - FILTERING, MECHANICAL CLEANING SYSTEM	19080000GN	OPERATING	0	UJTA
2053	19080000GNB11	COMMON - FILTERING, MECHANICAL CLEANING EQUIPMENT (1)	19080000GNB	OPERATING	0	UJTA
2054	19080000GNB11AA001	COMMON - INLET PNEUMATIC RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER FROM CLARIFIED WATER POOL 1	19080000GNB11	OPERATING	0	UJTA
2055	19080000GNB11AA002	COMMON - OUTLET PNEUMATIC RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER TO CONTINUAL WASTE WATER POOL 1	19080000GNB11	OPERATING	0	UJTA
2056	19080000GNB11AA011	COMMON - INLET RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER FROM CLARIFIED WATER POOL 1	19080000GNB11	OPERATING	0	UJTA
2057	19080000GNB11AM001	COMMON -CELLULOSE FILTER AGITATOR 1	19080000GNB11	OPERATING	0	UJTA
2058	19080000GNB11AT001	COMMON - CELLULOSE FILTER 1	19080000GNB11	OPERATING	0	UJTA
2059	19080000GNB12	COMMON - FILTERING, MECHANICAL CLEANING EQUIPMENT (2)	19080000GNB	OPERATING	0	UJTA
2060	19080000GNB12AA001	COMMON - INLET PNEUMATIC RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER FROM CLARIFIED WATER POOL 2	19080000GNB12	OPERATING	0	UJTA
2061	19080000GNB12AA002	COMMON - OUTLET PNEUMATIC RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER TO CONTINUAL WASTE WATER POOL 2	19080000GNB12	OPERATING	0	UJTA
2062	19080000GNB12AA012	COMMON - INLET RUBBER LINED BUTTERFLY VALVE CELULOSE FILTER FROM CLARIFIED WATER POOL 2	19080000GNB12	OPERATING	0	UJTA
2063	19080000GNB12AM001	COMMON - CELLULOSE FILTER AGITATOR 2	19080000GNB12	OPERATING	0	UJTA
2064	19080000GNB12AT001	COMMON - CELLULOSE FILTER 3	19080000GNB12	OPERATING	0	UJTA
2065	19080000GNB13	COMMON - FILTERING, MECHANICAL CLEANING EQUIPMENT (3)	19080000GNB	OPERATING	0	UJTA
2066	19080000GNB13AA001	COMMON -  BYPASS PNEUMATIC RUBBER LINED BUTTERFLY VALVE FROM CLARIFIED WATER POOL TO SERVICE WASTE WATER POOL	19080000GNB13	OPERATING	0	UJTA
2067	19080000GNC	COMMON - AERATION, GAS INJECTION SYSTEM	19080000GN	OPERATING	0	UJTA
2068	19080000GNC11	COMMON - BLOWER FROM DISCONTINOUS WASTE WATER POOL	19080000GNC	OPERATING	0	UJTA
2069	19080000GNC11AA001	COMMON - PNEUMATIC BUTTERFLY VALVE TO ROOTS BLOWER FROM DISCONTINOUS WASTE WATER POOL 2	19080000GNC11	OPERATING	0	UJTA
2070	19080000GNC11AA002	COMMON - ROOTS BLOWER 1	19080000GNC11	OPERATING	0	UJTA
2071	19080000GNC11AA003	COMMON - ROOTS BLOWER 2	19080000GNC11	OPERATING	0	UJTA
2072	19080000GNC11AA011	COMMON -INLET BUTTERFLY VALVE  ROOTS BLOWER 1	19080000GNC11	OPERATING	0	UJTA
2073	19080000GNC11AA121	COMMON - INLET RUBBER BUTERFLY VALVE FROM INDUSTRIAL WASTE WATER TO DISCONTINOUS WASTE WATER POOL 1	19080000GNC11	OPERATING	0	UJTA
2074	19080000GNC11AA501	COMMON - PNEUMATIC BUTTERFLY VALVE VENTING ROOTS BLOWER	19080000GNC11	OPERATING	0	UJTA
2075	19080000GNC11AA502	COMMON - PNEUMATIC BUTTERFLY VALVE TO ROOTS BLOWER FROM CONTINOUS WASTE WATER POOL	19080000GNC11	OPERATING	0	UJTA
2076	19080000GNC12	COMMON - AERATION, GAS INJECTION EQUIPMENT (2) BLOWER FROM DISCONTINOUS WASTE WATER POOL	19080000GNC	OPERATING	0	UJTA
2077	19080000GNC12AA001	COMMON - PNEUMATIC BUTTERFLY VALVE TO ROOTS BLOWER FROM DISCONTINOUS WASTE WATER POOL	19080000GNC12	OPERATING	0	UJTA
2078	19080000GNC12AA011	COMMON - INLET BUTTERFLY VALVE  ROOTS BLOWER 3	19080000GNC12	OPERATING	0	UJTA
2079	19080000GNC12AA121	COMMON - INLET RUBBER BUTERFLY VALVE FROM INDUSTRIAL WASTE WATER TO DISCONTINOUS WASTE WATER POOL 2	19080000GNC12	OPERATING	0	UJTA
2080	19080000GNC20	COMMON - AERATION, GAS INJECTION EQUIPMENT (3) COMPRESSED AIR TANK TO CONTROLLING AIR SYSTEM	19080000GNC	OPERATING	0	UJTA
2081	19080000GNC20AA002	COMMON - ISOLATION VALVE FROM COMPRESSED AIR TANK TO CONTROLLING AIR	19080000GNC20	OPERATING	0	UJTA
2082	19080000GNC20AA011	COMMON - ISOLATION VALVE FROM COMPRESSED AIR TO AIR STORAGE TANK	19080000GNC20	OPERATING	0	UJTA
2083	19080000GNC20AA191	COMMON - REDUCING VALVE FROM COMPRESSED AIR TANK TO CONTROLLING AIR	19080000GNC20	OPERATING	0	UJTA
2084	19080000GNC20AA201	COMMON - CHECK VALVE FROM COMPRESSED AIR TO AIR STORAGE TANK	19080000GNC20	OPERATING	0	UJTA
2085	19080000GNC20AA401	COMMON - DRAIN VALVE AIR STORAGE TANK	19080000GNC20	OPERATING	0	UJTA
2086	19080000GNC20AA402	COMMON - SAFETY VALVE AIR STORAGE TANK	19080000GNC20	OPERATING	0	UJTA
2087	19080000GNC20BB001	COMMON - COMPRESSED AIR STORAGE TANK	19080000GNC20	OPERATING	0	UJTA
2088	19080000GNC20BR001	COMMON - PIPE LINE COMPREESED AIR FROM SEAWATER DESALINATION	19080000GNC20	OPERATING	0	UJTA
2089	19080000GND	COMMON - PRECIPITATION SYSTEM (E.G. FOR CARBONATE HAARDNESS REMOVAL)	19080000GN	OPERATING	0	UJTA
2090	19080000GND10	COMMON - PRECIPITATION EQUIPMENT (1) CONTINOUS AND DICONTINOUS WASTE WATER POOL SYSTEM	19080000GND	OPERATING	0	UJTA
2091	19080000GND10AA011	COMMON - RUBBER DIAPHRAGM VALVE HEADER CONTINOUS AND DICONTINOUS WASTE WATER POOL	19080000GND10	OPERATING	0	UJTA
2092	19080000GND10AA012	COMMON - RUBBER BUTTERFLY VALVE INLET MIXER FROM CONTINOUS WASTE WATER POOL	19080000GND10	OPERATING	0	UJTA
2093	19080000GND10AA015	COMMON - RUBBER BUTTERFLY VALVE INLET MIXER FROM DISCONTINOUS WASTE WATER POOL	19080000GND10	OPERATING	0	UJTA
2094	19080000GND10AA016	COMMON - RUBBER LINE DIAPHRAGM VALVE FROM ACID DOSING SYSTEM	19080000GND10	OPERATING	0	UJTA
2095	19080000GND10AA017	COMMON - RUBBER LINE DIAPHRAGM VALVE FROM COUSTIC DOSING SYSTEM	19080000GND10	OPERATING	0	UJTA
2151	19080000GNN12AA191	COMMON - SAFETY VALVE DISCHARGE DOSING PUMP	19080000GNN12	OPERATING	0	UJTA
2096	19080000GND10AA018	COMMON - MANUAL RUBBER DIAPHRAGM VALVE ON INLET LINE MIXERRS FROM OUTLET STORAGE TANK NaClO	19080000GND10	OPERATING	0	UJTA
2097	19080000GND10AA019	COMMON - RUBBER LINE DIAPHRAGM VALVE FROM FLOCCULATION DOSING SYSTEM	19080000GND10	OPERATING	0	UJTA
2098	19080000GND10AA402	COMMON - RUBBER LINE DIAPHRAGM VALVE MIXER DRAIN	19080000GND10	OPERATING	0	UJTA
2099	19080000GND10AA403	COMMON - MANUAL RUBBER DIAPHRAGM VALVE DARAIN ON OUTLET LINE MIXERS	19080000GND10	OPERATING	0	UJTA
2100	19080000GND10AM001	COMMON - LINE MIXERS ON INLET FROM STORAGE TANK ACID AND CAUSTIC	19080000GND10	OPERATING	0	UJTA
2101	19080000GND10AM002	COMMON  -LINE MIXER DISCONTINOUS WASTE WATER POOL AND ACID, CAUSTIC	19080000GND10	OPERATING	0	UJTA
2102	19080000GND10AM003	COMMON  -LINE MIXERS ON INLET FROM STORAGE TANK NaClO	19080000GND10	OPERATING	0	UJTA
2103	19080000GND12	COMMON - PRECIPITATION EQUIPMENT (2) VALVE FROM ACID DOSING SYSTEM	19080000GND	OPERATING	0	UJTA
2104	19080000GND12AA013	COMMON - RUBBER - LINED DIAPHRAGM VALVE FROM ACID DOSING	19080000GND12	OPERATING	0	UJTA
2105	19080000GND12AA014	COMMON - RUBBER - LINED DIAPHRAGM VALVE FROM CAUSTIC DOSING	19080000GND12	OPERATING	0	UJTA
2106	19080000GND12AA015	COMMON - RUBBER - LINED DIAPHRAGM VALVE DRAIN MIXER CAUSTIC AND ACID	19080000GND12	OPERATING	0	UJTA
2107	19080000GND20	COMMON - PRECIPITATION EQUIPMENT (3) FLOCCULATION REACTION BASIN SYSTEM	19080000GND	OPERATING	0	UJTA
2108	19080000GND20AA401	COMMON - MANUAL RUBBER DIAPHRAGMA VALVE DRAIN OUTLET FLOCCULATION REACTION BASIN	19080000GND20	OPERATING	0	UJTA
2109	19080000GND20AM001	COMMON - ELECTRICAL MOTOR MIXER FLOCCULATION REACTION BASIN	19080000GND20	OPERATING	0	UJTA
